FORPRINT: Fri Nov  8 17:05:03 2013
       2.8839533      0.18427055
       2.8834345      0.18687945
       2.8834350      0.18687970
       2.8837413      0.18650063
       2.8839533      0.18427055
       2.8843953      0.18429927
       2.8839308      0.18497921
       2.8843987      0.18490284
       2.8839533      0.18427055
       2.8843953      0.18429927
       2.8843987      0.18490284
       2.8839308      0.18497921
       2.8837413      0.18650063
       2.8834345      0.18687945
       2.8834350      0.18687970
       3.0940024      0.19765809
       3.0934532      0.19786952
       3.0934228      0.19786799
       3.0938430      0.19749270
       3.0938435      0.19749251
       3.0932512      0.19669241
       3.1767246      0.19614830
       3.2212581      0.19761752
       3.2848632      0.19916534
       3.2850195      0.19904413
       3.2850199      0.19904428
       3.2850195      0.19904413
       3.2850199      0.19904428
       3.2848632      0.19916534
       3.2415257      0.20597660
       3.2392279      0.20351828
       3.2380125      0.20766014
       3.2380490      0.20734811
       3.2380340      0.20515832
       3.2430992      0.20194976
       3.2435029      0.20259283
       3.2392189      0.20340063
       3.2392706      0.20342505
       3.2430995      0.20194945
       3.2435027      0.20259342
       3.2433081      0.20856677
       3.2380125      0.20765980
       3.2380491      0.20734835
       3.2380341      0.20515837
       3.2431297      0.20188896
       3.2431300      0.20188879
       2.9443665      0.20582765
       2.9437156      0.20606466
       3.0416778      0.20729561
       3.1840898      0.21163570
       3.1840896      0.21163526
       3.2087199      0.21198642
       3.2073716      0.21504547
       3.2042698      0.21101994
       3.2490094      0.22121830
       3.2487051      0.22174936
       2.8839081      0.21410123
       2.8838634      0.21346545
       2.8839947      0.21345917
       2.8839947      0.21345917
       2.8838634      0.21346545
       2.8839081      0.21410123
       3.2228528      0.22580484
       3.2244854      0.22597026
       3.2244861      0.22597133
       3.2240359      0.22536933
       3.2437115      0.22596161
       3.2431268      0.22682830
       3.2431232      0.22681240
       3.2437119      0.22596146
       3.1476955      0.23231461
       3.1989795      0.23494099
       3.2037964      0.23589021
       3.2032136      0.23714291
       3.2033223      0.23695628
       3.2027323      0.23491808
       3.2023894      0.23364366
       3.2273540      0.23525192
       3.2276682      0.23477317
       3.3032157      0.19547834
       3.2989046      0.19318523
       3.3032170      0.19547903
       3.2983797      0.19762649
       3.2983800      0.19762651
       3.4521968      0.19393037
       3.4521968      0.19393028
       3.4525081      0.19356000
       3.4527643      0.19428654
       3.4525079      0.19356003
       3.4527643      0.19428676
       3.5245634      0.18968474
       3.5241236      0.19035550
       3.5315784      0.19644742
       3.5302516      0.19605105
       3.5317220      0.19640300
       3.5302516      0.19605105
       3.5315784      0.19644742
       3.5317220      0.19640300
       3.5310516      0.19553185
       3.5310513      0.19553225
       3.5377366      0.19548983
       3.5374938      0.19655049
       3.5377363      0.19549034
       3.5423679      0.19636040
       3.5426398      0.19701772
       3.5259113      0.20409345
       3.5284686      0.20173052
       3.5286612      0.20203001
       3.5286612      0.20203001
       3.5307319      0.20431209
       3.5320860      0.20421766
       3.5314976      0.20481624
       3.5317206      0.20467688
       3.5321755      0.20500352
       3.5317448      0.20562560
       3.5316002      0.20189897
       3.5328693      0.20394065
       3.5324170      0.20309128
       3.5324170      0.20309128
       3.5328693      0.20394065
       3.5281697      0.21058488
       3.5317716      0.21021363
       3.4689083      0.22209791
       3.4689081      0.22209663
       3.4689080      0.22209679
       3.4689069      0.22209642
       3.4689063      0.22209674
       3.4689125      0.22209950
       3.4683790      0.22301305
       3.4683789      0.22301289
       3.4972810      0.21856581
       3.4972814      0.21856585
       3.5177220      0.21949124
       3.4703292      0.22848279
       3.4701333      0.22867863
       3.4703292      0.22848279
       3.4701333      0.22867863
       3.5057821      0.22548509
       2.3605647      0.18530433
       2.4138671      0.19659648
       2.4138667      0.19659731
       2.4132643      0.19651601
       2.8787707      0.18849278
       2.8784782      0.18907564
       2.8825705      0.19012689
       2.8834345      0.18687945
       2.8834350      0.18687970
       3.1373667      0.20060673
       3.1382647      0.20036154
       3.2046387      0.20301495
       3.2117059      0.20132143
       3.2848632      0.19916534
       3.2849143      0.19756362
       3.2734605      0.20498347
       3.2734503      0.20543203
       3.2735587      0.20480872
       3.2737896      0.20017290
       3.2739360      0.20283883
       3.2739363      0.20284207
       3.2739376      0.20284264
       3.2739404      0.20283907
       3.2850195      0.19904413
       3.2739320      0.20283930
       3.2765883      0.20293662
       3.2795775      0.20274026
       3.2739370      0.20284075
       3.2839708      0.20278441
       3.2832469      0.20018494
       3.2737710      0.19757761
       3.2739417      0.20283975
       3.2781105      0.19979110
       3.2772723      0.20017250
       3.2761061      0.19965369
       3.2791032      0.20309723
       3.2809606      0.20205318
       3.2759067      0.20163354
       3.2795784      0.20274046
       3.2839711      0.20278132
       3.2817952      0.20163315
       3.2748612      0.20157826
       3.2749119      0.20103691
       3.2809603      0.20205302
       3.2765982      0.20697693
       3.2850199      0.19904428
       3.2741570      0.20709024
       3.2775346      0.20203222
       3.2839712      0.20278651
       3.2839711      0.20278482
       3.2772727      0.20017222
       3.4553716      0.19737502
       3.4553719      0.19737490
       3.4554380      0.19800846
       3.5270090      0.19055199
       3.5263632      0.19013720
       3.5316520      0.19184377
       3.6196610      0.18434350
       3.6200703      0.18399151
       3.6200636      0.18398975
       3.6200676      0.18399799
       3.6200680      0.18398924
       3.6200688      0.18398823
       3.6200683      0.18398881
       3.0454537      0.20612156
       3.0461128      0.20624009
       3.1745197      0.21038651
       3.1745190      0.21038539
       3.2234479      0.20757021
       3.2244983      0.21000683
       3.2252811      0.21094681
       3.2257444      0.20972183
       3.2261553      0.21016572
       3.2256376      0.20932508
       3.2256376      0.20932508
       3.2257444      0.20972183
       3.2261553      0.21016572
       3.2252811      0.21094681
       3.3186920      0.20971707
       3.3207727      0.20851210
       3.3207730      0.20851219
       3.4430690      0.20305401
       3.4573084      0.20373260
       3.4574120      0.20468663
       3.4581379      0.20470940
       3.4584465      0.20485210
       3.5262870      0.19972966
       3.5262870      0.19972966
       3.5388451      0.19838866
       3.5386097      0.19844744
       3.5380585      0.19815355
       3.6260332      0.19368627
       2.7186251      0.19046323
       2.7331491      0.19056244
       2.7333225      0.19098889
       2.7331491      0.19056244
       2.7333225      0.19098889
       2.7365740      0.19235698
       2.7366649      0.19197418
       2.7363702      0.19217413
       2.7357822      0.19192340
       2.7366649      0.19197418
       2.7363702      0.19217413
       2.7365740      0.19235698
       2.7357822      0.19192340
       2.7363702      0.19217413
       2.7357822      0.19192340
       2.7363702      0.19217413
       2.7366649      0.19197418
       2.7363702      0.19217413
       2.7365740      0.19235698
       2.7378405      0.19003047
       2.7381598      0.19126694
       2.7381598      0.19126694
       2.7695260      0.19291084
       2.7695260      0.19291084
       2.9431212      0.20746368
       3.4247162      0.21127527
       3.4656434      0.21054877
       3.4656432      0.21054902
       3.5230334      0.20740767
       3.5230340      0.20740752
       3.5230806      0.20676734
       3.5230816      0.20676638
       3.5273786      0.20577680
       3.5309017      0.20833974
       3.5314158      0.20797588
       3.5320860      0.20421766
       3.5307319      0.20431209
       3.5317206      0.20467688
       3.5314976      0.20481624
       3.5321755      0.20500352
       3.5317448      0.20562560
       3.5320860      0.20421766
       3.5317206      0.20467688
       3.5314976      0.20481624
       3.5321755      0.20500352
       3.5317448      0.20562560
       3.5309017      0.20833974
       3.5312966      0.20723954
       3.5314158      0.20797588
       3.5315315      0.20711059
       3.5315270      0.20710625
       3.5315341      0.20710610
       3.5315217      0.20710687
       3.5315312      0.20711134
       3.5315296      0.20710290
       3.5315317      0.20710399
       3.5317206      0.20467688
       3.5314976      0.20481624
       3.5321755      0.20500352
       3.5317448      0.20562560
       3.5317195      0.20602916
       3.5319436      0.20603425
       3.5317448      0.20562560
       3.5319436      0.20603425
       3.5314976      0.20481624
       3.5317195      0.20602916
       3.5321755      0.20500352
       3.6133855      0.19899261
       3.6133849      0.19899208
       3.6434138      0.19826255
       2.8823677      0.21226046
       2.8823678      0.21226051
       2.8807953      0.21272372
       2.8844225      0.21190207
       2.8850142      0.21283295
       2.8850137      0.21283359
       3.0302098      0.21732836
       3.0301113      0.21804946
       3.0627650      0.21967099
       3.2240359      0.22536933
       3.2244861      0.22597133
       3.2244854      0.22597026
       3.4659735      0.21908655
       3.4975350      0.21464494
       3.4975362      0.21465081
       3.4975307      0.21465246
       3.4975344      0.21464019
       3.4975352      0.21464527
       3.4975334      0.21464715
       3.4975374      0.21464862
       3.5237363      0.21666581
       3.5237362      0.21666656
       3.5297522      0.21294418
       3.5298471      0.21260576
       3.5341323      0.21515355
       3.5329542      0.21492048
       2.7645021      0.20781691
       2.7645022      0.20781713
       2.7867431      0.21123817
       2.7874211      0.21167345
       2.7867431      0.21123817
       2.7874211      0.21167345
       3.4704347      0.22523836
       3.4710388      0.22533168
       3.1633101      0.11038379
       3.1633108      0.11038370
       3.1634876      0.11051320
       3.1633184      0.11000757
       3.1634891      0.11051328
       3.1633178      0.11000789
       3.1617764      0.11070557
       3.1617766      0.11070556
       3.1633184      0.11000757
       3.1633178      0.11000789
       3.1633108      0.11038370
       3.1633101      0.11038379
       3.1634876      0.11051320
       3.1634891      0.11051328
       3.1641612      0.10972473
       3.1641609      0.10972470
       3.1641616      0.10972178
       3.1740913      0.11090062
       3.5970651      0.10109736
       3.0326148      0.11432301
       3.2163211      0.11847254
       3.2195713      0.11663366
       3.2176468      0.11676457
       3.2193553      0.11845575
       3.2205590      0.11698473
       3.1683872      0.12530960
       3.1727042      0.12573310
       3.2019816      0.12567974
       3.2001433      0.12494758
       3.2001078      0.12482211
       3.2027767      0.12357527
       2.9583480      0.13691929
       2.9583475      0.13691956
       2.9575897      0.13747382
       2.9575892      0.13747388
       3.0368693      0.14494652
       3.0371732      0.14415976
       3.0372893      0.14535853
       3.0730094      0.14716480
       3.0732075      0.14536204
       3.0730092      0.14716473
       3.0732076      0.14536219
       3.6504888      0.18699071
       3.6384376      0.19629974
       3.6790025      0.21382393
       3.6790452      0.21360430
       3.9200851      0.57455610
       3.9200853      0.57455553
       3.9200871      0.57455178
       3.9209749      0.57469132
       4.0196522      0.53547107
       4.0193504      0.53602827
       4.0184490      0.53551478
       4.0187972      0.53589463
       4.0187987      0.53589565
       4.0188779      0.53539753
       4.0193503      0.53602594
       4.0190753      0.53541328
       4.0191424      0.53548638
       4.0188794      0.53539847
       4.0195502      0.53508234
       4.0193789      0.53470713
       4.0197317      0.53505359
       4.0188794      0.53539847
       4.0188779      0.53539753
       4.0190753      0.53541328
       4.0191424      0.53548638
       4.0196522      0.53547107
       4.0195502      0.53508234
       4.0201172      0.53530934
       4.0191670      0.53445135
       4.0193789      0.53470713
       4.0197317      0.53505359
       4.0196559      0.53440027
       4.0201283      0.53585484
       4.0200554      0.53483353
       4.1711212      0.11023748
       4.1718257      0.11038098
       4.1711212      0.11023748
       3.9018787     0.084232356
       3.9017666     0.084502110
       3.9018548     0.083678617
       3.9018787     0.084232356
       3.9017666     0.084502110
       3.9711515     0.079114495
       3.9717996     0.079070591
       3.9718009     0.079070295
       3.9752253     0.079776509
       3.9746586     0.080340621
       3.9760834     0.079098445
       3.9757460     0.078191666
       3.9776781     0.077968274
       3.9775450     0.078268427
       3.9775442     0.078269510
       3.9776587     0.078379925
       3.9779861     0.078527922
       3.9779009     0.078537724
       3.9757460     0.078191666
       3.9776781     0.077968274
       3.9775450     0.078268427
       3.9775442     0.078269510
       3.9776587     0.078379925
       3.9779861     0.078527922
       3.9779009     0.078537724
       3.9769986     0.078684284
       3.9772812     0.078845524
       3.9794807     0.078878195
       3.9794807     0.078878292
       3.9792911     0.079459986
       3.9788156     0.080047377
       3.9825627     0.078192913
       3.9841210     0.077718486
       3.9841210     0.077718486
       3.9844720     0.078226576
       3.9844720     0.078226576
       3.9844720     0.078226576
       4.0100073     0.076648326
       4.0098907     0.077127862
       4.0100732     0.077693061
       4.0100073     0.076648326
       4.0098907     0.077127862
       4.0258043     0.074107493
       4.0258049     0.074100975
       4.0258064     0.074102312
       4.0618821     0.073410488
       4.0619923     0.073219806
       4.1308182      0.10339980
       4.2205591      0.45857490
       4.2212585      0.45838612
       4.2212602      0.45838483
       4.2082252      0.47451462
       4.2081035      0.47476462
       4.2439366      0.51688059
       4.2439354      0.51688134
       4.2439746      0.51737780
       4.2395124      0.51630693
       4.2426089      0.51702169
       4.2426106      0.51702125
       4.2426885      0.51744532
       4.2438900      0.51498741
       4.2450375      0.51525378
       4.2438900      0.51498741
       4.2445342      0.51432865
       4.2443135      0.51307927
       4.2443139      0.51307938
       4.2450268      0.51344889
       4.2450301      0.51345201
       4.2450278      0.51345649
       4.2450279      0.51345058
       4.2450160      0.51345087
       4.2450239      0.51344000
       4.2457091      0.51337956
       4.2467093      0.51285423
       4.2467077      0.51285414
       4.2509595      0.51124866
       4.2302006      0.53292962
       4.2457819      0.52188765
       4.2458296      0.52278642
       4.2458687      0.52289202
       4.2469837      0.52292350
       4.2506646      0.52101027
       4.0883466      0.52026370
       4.2137782      0.47481696
       4.2137790      0.47481615
       4.2137782      0.47481696
       4.2137790      0.47481615
       4.3134655      0.56930113
       4.2741181      0.54587120
       3.4341352      0.23801687
       3.4747648      0.23565230
       3.4524047      0.24334242
       3.4524045      0.24334280
       3.4524046      0.24334257
       3.6870219      0.22919555
       3.7027772      0.22677031
       3.6764061      0.25399058
       3.6859687      0.25101358
       4.2306037      0.46971642
       4.2388752      0.47060075
       3.6916455      0.21824516
       3.6956572      0.21922706
       3.6957355      0.22698578
       3.6970650      0.22492471
       3.6864415      0.24946415
       4.2202047      0.48256546
       4.2389367      0.51400234
       4.2437116      0.51251676
       4.2440913      0.51291639
       4.2443135      0.51307927
       4.2443139      0.51307938
       4.2437116      0.51251676
       4.2450543      0.51172604
       4.2499021      0.50886223
       2.5362952      0.18582508
       2.5373802      0.18572975
       2.7444555      0.21730918
       2.5283772      0.19222687
       2.5365367      0.19580994
       2.6273379      0.20862743
       2.6724841      0.21602363
       2.7311052      0.22122812
       2.6554250      0.21913401
       2.6551258      0.21950387
       2.6551258      0.21950350
       2.6524771      0.23371494
       2.6524780      0.23371518
       2.6524780      0.23371507
       2.6524779      0.23371538
       2.2907056      0.17066264
       3.4700003      0.23779959
       3.4699999      0.23779972
       3.4547494      0.25430214
       3.4547494      0.25430214
       3.3544295      0.26958615
       3.3544294      0.26958583
       3.3544297      0.26958671
       3.3544289      0.26958579
       3.3599594      0.27295367
       3.3599599      0.27295337
       3.3599595      0.27295362
       3.4230848      0.27070433
       3.4230849      0.27070412
       3.4706765      0.26918071
       3.4939705      0.26632182
       3.4939714      0.26632182
